Twitter User,Texto,Fecha de Creado,Hora,Región,Número de palabras,Número de letras,App Username,Tag 
b'Superior Network  Co',b'The latest Risks! https://t.co/VLQsqUroQT Thanks to @clayton4c @writerseditor @Alas81271172 #brexit #bigdata',b'2018-12-19',b'8',"b'Bkk.,Thailand'",b'11',b'108',b'MasterBigData',b'#BigData'
b'Pasquale Stroia',b'Dove si concentrano le #vacanze invernali in #Italia? Quali sono le destinazioni pi\xc3\xb9 amate e quali quelle con un ta\xe2\x80\xa6 https://t.co/EbGOCgdSYq',b'2018-12-19',b'8',b'Firenze',b'21',b'140',b'MasterBigData',b'#BigData'
b'Bob Kingsley',"b""The latest Voiceover Bob's Bits &amp; Pieces! https://t.co/EP1qtUEjU6 Thanks to @_mr_magpie_ @georgegalloway #wine #bigdata""",b'2018-12-19',b'8',"b'Near Weston-super-Mare, UK'",b'14',b'123',b'MasterBigData',b'#BigData'
b'Rebaie Analytics Group',b'Some things you should know if you are the artificial intelligence startups:\nhttps://t.co/nRGIcw6taG #AI\xe2\x80\xa6 https://t.co/e0VY2VAhyb',b'2018-12-19',b'8',"b'Berlin, Germany'",b'15',b'129',b'MasterBigData',b'#BigData'
b'Altaf Ansari',b'#bigdata https://t.co/4Xweg19tEV',b'2018-12-19',b'8',b'Mumbai',b'2',b'32',b'MasterBigData',b'#BigData'
b'Chevallier Leila',"b'RT @PwC_France: Il ne s\xe2\x80\x99agit plus de prospective, nous sommes d\xc3\xa9finitivement entr\xc3\xa9s dans l\xe2\x80\x99\xc3\xa8re de la Data et de l\xe2\x80\x99Intelligence Artificielle\xe2\x80\xa6'",b'2018-12-19',b'8',"b'Lille, France'",b'21',b'140',b'MasterBigData',b'#BigData'
b'Emma Hudson',b'RT @Softnet_Search: #Infographic compares R&amp;D numbers for nearly every country in the world &gt;&gt;&gt; #Data from @UNESCO and @howmuch_net via @Mi\xe2\x80\xa6',b'2018-12-19',b'8',"b'Washington, USA'",b'21',b'153',b'MasterBigData',b'#BigData'
b'Stewart Jordan',b'The latest The Voice in the Crowd Daily! https://t.co/suLH4592la Thanks to @TheCooperReview @MongooseAgency #ai #bigdata',b'2018-12-19',b'8',"b'Oldbury, England'",b'15',b'120',b'MasterBigData',b'#BigData'
b'Sergio Navarro',b'RT @MrMstislav: Arranca #tech4CV con una jornada llena de #innovacion en  #empresa. #bigdata #ArtificialIntelligence #nanotech #biotech #th\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'17',b'140',b'MasterBigData',b'#BigData'
b'Georgios Kapetanvasileiou',b'RT @IainLJBrown: Amnesty International used machine-learning to quantify the scale of abuse against women on Twitter - TechCrunch\n\nRead mor\xe2\x80\xa6',b'2018-12-19',b'8',"b'South East, England'",b'20',b'140',b'MasterBigData',b'#BigData'
b'Bill McCabe/ IOT Recruiter',"b'RT @clark_robotics: The #futureofwork includes #EmergingTech, new #jobs and most interestingly... #augmented intelligence! &gt;&gt;&gt; @salesforce\xe2\x80\xa6'",b'2018-12-19',b'8',"b'Denver, CO'",b'15',b'148',b'MasterBigData',b'#BigData'
b'Claire Harris',b'RT @claudiomkd: 8 Emerging #Technologies Enhancing #UX [#INFOGRAPHICS] \n by PwC | \n\n#AI #ArtificialIntelligence #Automation #CyberSecurity\xe2\x80\xa6',b'2018-12-19',b'8',"b'Johns Creek, GA'",b'15',b'139',b'MasterBigData',b'#BigData'
b'dylz',b'RT @PD_MobileApps: The 11 Clusters of #Innovation [#INFOGRAPHICS]\n via @wef |\n\n#ArtificialIntelligence #MachineLearning #Mobile #Cryptocurr\xe2\x80\xa6',b'2018-12-19',b'8',"b'Melbourne, Online'",b'15',b'140',b'MasterBigData',b'#BigData'
b'Delmar Assis',"b""RT @Syncsort: Our #BestOf2018 series continues! Check out today's post for a round up of our Best #BigData blogs from the year: https://t.c\xe2\x80\xa6""",b'2018-12-19',b'8',b'Brasil',b'23',b'140',b'MasterBigData',b'#BigData'
b'Marie Donelly',"b'Had I ever listened to the advice of my mother, I probably would have been abused somewhere physically &amp; not emotio\xe2\x80\xa6 https://t.co/ayAs475d23'",b'2018-12-19',b'8',"b'England, United Kingdom'",b'22',b'144',b'MasterBigData',b'#BigData'
b'Rich Simmonds',b'RT @evankirstel: What does a #DataScientist do? #DataScience #BigData #tech @fklivestolearn https://t.co/WjmcRBdq3b',b'2018-12-19',b'8',b'South Africa',b'12',b'115',b'MasterBigData',b'#BigData'
b'Emerging Tech Central',"b'iFixit\xe2\x80\x99s MacBook Air teardown is here, and there\xe2\x80\x99s good and bad news: #BigData #MachineLearning #AI #IoT cc:\xe2\x80\xa6 https://t.co/1wKVlMxI16'",b'2018-12-19',b'8',"b'Tukwila, WA'",b'18',b'133',b'MasterBigData',b'#BigData'
b'Pasquale Stroia',b'Dove si concentrano le #vacanze invernali in #Italia? Quali sono le destinazioni pi\xc3\xb9 amate e quali quelle con un ta\xe2\x80\xa6 https://t.co/um4HpfAAIe',b'2018-12-19',b'8',b'Firenze',b'21',b'140',b'MasterBigData',b'#BigData'
b'Myriam Ozon',b'RT @AngelHealthTech: The magic of #ContentMarketing #Infographic\n\n@StartGrowthHack #GrowthHacking #DigitalMarketing #Analytics #B2B #SEO #S\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'14',b'140',b'MasterBigData',b'#BigData'
b'Bitcoin Tanso',b'RT @swachhcoin: Swachhcoin: Official Announcement https://t.co/4xWnxnuGc4\n#WasteFreePlanet\nTo know more about us: https://t.co/pcfGqLvWs2\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'13',b'138',b'MasterBigData',b'#BigData'
b'Rich Simmonds',b'RT @evankirstel: 543 petabytes of #IoT mobile #bigdata traffic over #5G networks by 2025 &gt;&gt;&gt; @juniperresearch via @MikeQuindazzi &gt;&gt;&gt; #AR #V\xe2\x80\xa6',b'2018-12-19',b'8',b'South Africa',b'21',b'158',b'MasterBigData',b'#BigData'
b'EOI',"b'Convi\xc3\xa9rtete en un experto en an\xc3\xa1lisis de datos, estudia #BigData, una de las profesiones m\xc3\xa1s demandadas en la actua\xe2\x80\xa6 https://t.co/1OYglKiMP5'",b'2018-12-19',b'8',"b'Madrid, Sevilla y Elche'",b'20',b'140',b'MasterBigData',b'#BigData'
"b""Dr. de l'immat\xc3\xa9riel""","b'RT @jerome_joffre: Op\xc3\xa9rateurs t\xc3\xa9l\xc3\xa9coms et ""Big Data"" : entrer dans le cercle vertueux des services et des donn\xc3\xa9es https://t.co/9J3QTrY1yT v\xe2\x80\xa6'",b'2018-12-19',b'8',b'None',b'20',b'140',b'MasterBigData',b'#BigData'
b'Myriam Ozon',b'RT @MotorcycleTwitt: 4 simple ways to incorporate #AI in #DigitalTransformation\n\n#IoT #CyberSecurity #BigData #infosec #Industry40 #Machine\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'16',b'140',b'MasterBigData',b'#BigData'
b'Positium',"b'Have you read the interesting presentations from the Global Forum of Tourism Statistics in Cusco, Peru? Find out ho\xe2\x80\xa6 https://t.co/9kqlfaMDCv'",b'2018-12-19',b'8',"b'\xc3\x95petaja 9, Tartu, Estonia'",b'20',b'140',b'MasterBigData',b'#BigData'
b'DSign4Analytics',b'RT @MotorcycleTwitt: 4 simple ways to incorporate #AI in #DigitalTransformation\n\n#IoT #CyberSecurity #BigData #infosec #Industry40 #Machine\xe2\x80\xa6',b'2018-12-19',b'8',"b'Paris, France'",b'16',b'140',b'MasterBigData',b'#BigData'
b'Georgios Fradelos',b'Georgios Fradelos #company message Global 500 #companies lets save on #rent and employee compensation with GF-ACCOR\xe2\x80\xa6 https://t.co/vkHD146xnW',b'2018-12-19',b'8',"b'Geneva, Switzerland'",b'17',b'140',b'MasterBigData',b'#BigData'
b'Golf drivers review',b'The latest The golf drivers Daily! https://t.co/hxtE5UoQ18 Thanks to @ElReyDuque @heronlakesgolf @bigideasreading #golf #bigdata',b'2018-12-19',b'8',b'United States',b'14',b'128',b'MasterBigData',b'#BigData'
b'DeanKnowsSocialMedia',b'RT @hykeadvertising: Important things to note before you develop a website \n#socialmedia #socialmediamarketing #digitalmarketing #contentma\xe2\x80\xa6',b'2018-12-19',b'8',b'None',b'15',b'140',b'MasterBigData',b'#BigData'
b'Peter Dyer',b'RT @MikeQuindazzi: 55% of the #csuite agree that #ArtificialIntelligence will boost business productivity &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #\xe2\x80\xa6',b'2018-12-19',b'8',"b'Washington, USA'",b'19',b'158',b'MasterBigData',b'#BigData'
b'Dave Lerner',b'RT @BigData_Joe: 36% of #Startups in #China say #AI is the most promising innovation &gt;&gt;&gt; @SVB_Financial via @MikeQuindazzi &gt;&gt;&gt; #MachineLear\xe2\x80\xa6',b'2018-12-19',b'9',"b'San Francisco, CA'",b'20',b'158',b'MasterBigData',b'#BigData'
b'Splunk Answers',b'How do you create a saved search using a REST API call?\nhttps://t.co/sH8nf9qyK8\n#splunk #BigData',b'2018-12-19',b'9',"b'San Francisco, CA'",b'15',b'96',b'MasterBigData',b'#BigData'
b'IAM Platform',b'IAM Platform Curated Retweet:\n\nVia: https://t.co/CRoGEke3ND\n\nThe Future Of Voice Control \xe2\x80\x93 Edward Muldrew \xe2\x80\x93 Medium\xe2\x80\xa6 https://t.co/dXUykdQ6fE',b'2018-12-19',b'9',b'Worldwide',b'17',b'139',b'MasterBigData',b'#BigData'
b'AnalystZone',"b'Insights, Not Just Metrics And Analytics\nhttps://t.co/5vGm4gYrFE\n#Texavi #AnalystZone #ba #data #manage #directors\xe2\x80\xa6 https://t.co/z91txlkwVE'",b'2018-12-19',b'9',b'None',b'14',b'139',b'MasterBigData',b'#BigData'
b'Daniel Villamizar',"b'This tweet, ""RT Harry_Robots: Facts about #IoT !!\n\n#infographics #stats #BigData #IIoT #CyberSecurity\xe2\x80\xa6 https://t.co/tmvn6uYbfr'",b'2018-12-19',b'9',"b'Envigado, antioquia'",b'14',b'126',b'MasterBigData',b'#BigData'
b'IoT BigData Jobs',b'Your next career move is waiting! =&gt; Technical IP Analyst https://t.co/228UN2q9Kl #bigdata #iot #analytics #ai https://t.co/VUpgPtHHla',b'2018-12-19',b'9',b'Global',b'16',b'137',b'MasterBigData',b'#BigData'
b'RobotConsumer',b'RT @TheIotWarehouse: &lt;  &gt; 543 petabytes of #IoT mobile #bigdata traffic over #5G networks by 2025 &gt;&gt;&gt; juniperresearch via MikeQuindazzi &gt;&gt;&gt;\xe2\x80\xa6',b'2018-12-19',b'9',b'None',b'21',b'164',b'MasterBigData',b'#BigData'
b'CCT - Crypto Currency Tracker',b'#swiss #federal #council #opts for #minimal #regulation \n#instanews #cryptocurrency #ripple #altcoin #altcoins\xe2\x80\xa6 https://t.co/Ko7jwcnLiQ',b'2018-12-19',b'9',b'None',b'13',b'135',b'MasterBigData',b'#BigData'
b'Learn Machine Learing',b'RT @MotorcycleTwitt: 4 simple ways to incorporate #AI in #DigitalTransformation\n\n#IoT #CyberSecurity #BigData #infosec #Industry40 #Machine\xe2\x80\xa6',b'2018-12-19',b'9',b'Switzerland\xc2\xa7',b'16',b'140',b'MasterBigData',b'#BigData'
b'HipMLM',b'RT @AngelHealthTech: The magic of #ContentMarketing #Infographic\n\n@StartGrowthHack #GrowthHacking #DigitalMarketing #Analytics #B2B #SEO #S\xe2\x80\xa6',b'2018-12-19',b'9',"b'Atlanta, GA'",b'14',b'140',b'MasterBigData',b'#BigData'
b'Hideyuki Tabata',b'RT @gmunk: oooooooooh... https://t.co/Zbtkw3BBcR',b'2018-12-19',b'9',b'inside your brain',b'4',b'48',b'MasterBigData',b'#BigData'
b'Altares - D&B',"b'#Data | Data Discovery, Data Mining : quelle diff\xc3\xa9rence ?\n#IT #BigData \n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/PZKO2rNFyq https://t.co/n604qOur24'",b'2018-12-19',b'9',"b'Paris, France'",b'14',b'121',b'MasterBigData',b'#BigData'
b'Daniel Villamizar',"b'This tweet, ""RT GuiLevass: Enjoy my Newsletter featuring \xe2\x80\xa6! https://t.co/XowJZKsMs9 Dec 19\n#Innovation #TransfoNum\xe2\x80\xa6 https://t.co/3BirQkZTUu'",b'2018-12-19',b'9',"b'Envigado, antioquia'",b'15',b'139',b'MasterBigData',b'#BigData'
b'Big Data Furniture',"b""Let's go to the Copacabana and dance till the morning ! #BigData""",b'2018-12-19',b'9',"b'Rotterdam, The Netherlands'",b'12',b'64',b'MasterBigData',b'#BigData'
b'Salud Big Data',b'M\xc3\xa9todos estad\xc3\xadsticos y la inform\xc3\xa1tica para grandes vol\xc3\xbamenes de #datos #BigData https://t.co/WwMGEINlqq',b'2018-12-19',b'9',b'None',b'12',b'103',b'MasterBigData',b'#BigData'
b'Sang Lee',b'Controversial ex-#Uber engineer claims to have completed a coast-to-coast #selfDriving trip https://t.co/eNdawiqPf2\xe2\x80\xa6 https://t.co/RBGJtUVMWg',b'2018-12-19',b'9',b'Seoul',b'13',b'140',b'MasterBigData',b'#BigData'
b'useful in parts',b'11min 22sec @TheCrashCourse - Intro to #BigData: Crash Course Statistics #38 https://t.co/8hhI4Tcing https://t.co/4RROiwPF4p',b'2018-12-19',b'9',b'uk',b'13',b'124',b'MasterBigData',b'#BigData'
b'Big Data Furniture',"b""It's warm in here over 20 degrees. #BigData #DDW16""",b'2018-12-19',b'9',"b'Rotterdam, The Netherlands'",b'9',b'50',b'MasterBigData',b'#BigData'
b'Data Jobs',"b'Porsche AG is looking for IT and Process Consultant  Smart Mobility at Porsche AG (M\xc3\xb6nsheim, Deutschland) learn mor\xe2\x80\xa6 https://t.co/TRIZleLK7S'",b'2018-12-19',b'9',b'None',b'19',b'140',b'MasterBigData',b'#BigData'
b'Ren\xc3\xa9',"b'Shortage of qualified talent in the country has left over 4,000 mid and senior-level job positions vacant in the AI\xe2\x80\xa6 https://t.co/HRQLGztWfY'",b'2018-12-19',b'9',b'None',b'21',b'140',b'MasterBigData',b'#BigData'
b'AFCROs',b'\xf0\x9f\x91\x8f @vainchtock',b'2018-12-19',b'9',b'France',b'2',b'13',b'MasterBigData',b'#BigData'
b'Entrepreneur Podcast',b'Listen to #cloud #guru chat https://t.co/JGDW8W1web #cloudcomputing #PaaS #saas #Iaas #bigdata #Database #ERP #analytics #HCM #CRM #Sales',b'2018-12-19',b'9',b'Singapore',b'17',b'137',b'MasterBigData',b'#BigData'
b'Dark Bears',b'RT @iamGrvJ: Centralization vs Decentralization\n\n#Blockchain #fintech #defstar5 #crypto #IOT #bigdata #banking #Mpgvip #investing #Trading\xe2\x80\xa6',b'2018-12-19',b'9',"b'Jaipur, Rajasthan'",b'15',b'139',b'MasterBigData',b'#BigData'
b'IT & CIO Trends',"b'AI, IoT, Medical Devices Top Health Cybersecurity Predictions for 2019 https://t.co/2o7xX3dduo #CIO #itnews #Cloud\xe2\x80\xa6 https://t.co/TaCLSX2xS1'",b'2018-12-19',b'9',b'None',b'15',b'139',b'MasterBigData',b'#BigData'
b'Rich Simmonds',b'RT @rtehrani: #Google and the Future of Machine Learning and AI at the @IoTEvolution Expo https://t.co/XnEFJnpRaW\n\n#AI #machinelearning #nl\xe2\x80\xa6',b'2018-12-19',b'9',b'South Africa',b'19',b'140',b'MasterBigData',b'#BigData'
b'cookinglevel99.ru',b'Top 5 #crypto gainers \n Alert Time: 2018-12-19 12:00:34\n#TRONCLASSIC: $0.00001\n#Vezt: $0.05020\n#SpeedCash: $0.07152\xe2\x80\xa6 https://t.co/5pYB25xD26',b'2018-12-19',b'9',b'None',b'15',b'140',b'MasterBigData',b'#BigData'
"b""Pa'l arrastre""","b'RT @eoi: Convi\xc3\xa9rtete en un experto en an\xc3\xa1lisis de datos, estudia #BigData, una de las profesiones m\xc3\xa1s demandadas en la actualidad https://t\xe2\x80\xa6'",b'2018-12-19',b'9',b'Third rock from the sun.',b'22',b'140',b'MasterBigData',b'#BigData'
b'Emilien Bonnabel PwC Monaco',"b'RT @PwC_France: Il ne s\xe2\x80\x99agit plus de prospective, nous sommes d\xc3\xa9finitivement entr\xc3\xa9s dans l\xe2\x80\x99\xc3\xa8re de la Data et de l\xe2\x80\x99Intelligence Artificielle\xe2\x80\xa6'",b'2018-12-19',b'9',b'None',b'21',b'140',b'MasterBigData',b'#BigData'
b'Prof. Manish Thakur',b'RT @andi_staub: [great!]\n\nAdvancement in Science &amp; Technology &amp; Human Societies\n\n#AI #Industry40 #BigData #BehavioralEconomics #SmartCities\xe2\x80\xa6',b'2018-12-19',b'9',b'India',b'16',b'148',b'MasterBigData',b'#BigData'
b'emlyon b-school',"b""\xf0\x9f\x94\x8d MAKERS' FACTORY | \xe2\x80\x9cResponsible AI: from theory to action\xe2\x80\x9d, a look back at IBM\xe2\x80\x99s recent AI conference \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/LHMx0ISSLm""",b'2018-12-19',b'9',b'Lyon / France / Europe',b'20',b'129',b'MasterBigData',b'#BigData'
b'1Million WomenToTech',"b'#Bigdata exceeds the processing capacity of conventional database systems because it\xe2\x80\x99s too big, it moves too fast,\xe2\x80\xa6 https://t.co/A5d8yL4AZT'",b'2018-12-19',b'9',"b'Oxford, England'",b'18',b'139',b'MasterBigData',b'#BigData'
b'Dr. Rajeev Bukralia',b'6 Step Plan to Starting Your Data Science Career https://t.co/YwAl7PmPrD #AI #ML #MachineLearning #DeepLearning\xe2\x80\xa6 https://t.co/2mpsIieoRt',b'2018-12-19',b'9',b'United States',b'15',b'136',b'MasterBigData',b'#BigData'
b'Marcelo Aragao\xf0\x9f\x93\x88',"b'RT @DiegoKuonen: ""Big Data ethics and selection-bias: An official statistician\xe2\x80\x99s perspective""\n\n&gt; https://t.co/tAdWMSF9rk\n\n#BigData #IoT #Eq\xe2\x80\xa6'",b'2018-12-19',b'9',b'Brazil',b'16',b'143',b'MasterBigData',b'#BigData'
b'GFACCORD',b'You can go by tube but chances are you can not beat @gfaccord #bigdata &amp; #AI powered #global #business  #consulting\xe2\x80\xa6 https://t.co/4xL6h06M0P',b'2018-12-19',b'9',"b'Geneva, Switzerland'",b'21',b'144',b'MasterBigData',b'#BigData'
b'Prof. Manish Thakur',b'RT @IIoT_World: Securing #IoT Devices and Traffic between IoT #Sensors and Cloud #Analytics @BlackRidgeTech \nhttps://t.co/qJumrmdfSR #ICS #\xe2\x80\xa6',b'2018-12-19',b'9',b'India',b'17',b'140',b'MasterBigData',b'#BigData'
b'Marie Donelly',b'She flings me into anything to go &amp; make money from anyone or to go &amp; talk to anyone with a title in trust. Then sh\xe2\x80\xa6 https://t.co/8V17FOlnJG',b'2018-12-19',b'9',"b'England, United Kingdom'",b'27',b'148',b'MasterBigData',b'#BigData'
b'Gamer Geek',"b'RT @1mwtt: #Bigdata exceeds the processing capacity of conventional database systems because it\xe2\x80\x99s too big, it moves too fast, or it doesn\xe2\x80\x99t\xe2\x80\xa6'",b'2018-12-19',b'9',b'None',b'22',b'140',b'MasterBigData',b'#BigData'
b'Gamer Geek',b'RT @rbukralia: 6 Step Plan to Starting Your Data Science Career https://t.co/YwAl7PmPrD #AI #ML #MachineLearning #DeepLearning #DataScience\xe2\x80\xa6',b'2018-12-19',b'9',b'None',b'17',b'140',b'MasterBigData',b'#BigData'
b'Gamer Geek',b'RT @GFACCORD: You can go by tube but chances are you can not beat @gfaccord #bigdata &amp; #AI powered #global #business  #consulting https://t\xe2\x80\xa6',b'2018-12-19',b'9',b'None',b'23',b'144',b'MasterBigData',b'#BigData'
b'Jay K',b'RT @AngelHealthTech: The magic of #ContentMarketing #Infographic\n\n@StartGrowthHack #GrowthHacking #DigitalMarketing #Analytics #B2B #SEO #S\xe2\x80\xa6',b'2018-12-19',b'9',b'Chennai ',b'14',b'140',b'MasterBigData',b'#BigData'
b'Ronald van Loon',"b'How #MachineLearning, #BigData And #AI Are Changing Healthcare Forever\n by @bernardmarr @Forbes |\n\nRead more here:\xe2\x80\xa6 https://t.co/KihjMsfd11'",b'2018-12-19',b'9',b'#NL. Also on Instagram http://bit.ly/2NwFjws',b'17',b'139',b'MasterBigData',b'#BigData'
b'Kim Muro',b'RT @Fisher85M: Why is #IoT #Security Important?\n\n#InternetOfThings #CyberSecurity\n#BigData #Healthcare @Fisher85M #IIoT #ransomeware #cyber\xe2\x80\xa6',b'2018-12-19',b'9',"b'New York, USA'",b'15',b'140',b'MasterBigData',b'#BigData'
b'AdaptiveBox',b'RT @xfxie: Road traffic safety studies using smart #DOAI (#DataAnalytics+#Optimization+#AI+#IoT) technology https://t.co/uf7y8okIl7\n\n#BigDa\xe2\x80\xa6',b'2018-12-19',b'9',b'USA',b'13',b'140',b'MasterBigData',b'#BigData'
b'Gagne and Associates',b'RT @RakutenRIT: A researcher from our Boston office attended the 2018 IEEE International Conference on Big Data to presented a paper named\xe2\x80\xa6',b'2018-12-19',b'9',"b'Ottawa, Ontario'",b'22',b'139',b'MasterBigData',b'#BigData'
b'Security Testing',b'RT @AngelHealthTech: The magic of #ContentMarketing #Infographic\n\n@StartGrowthHack #GrowthHacking #DigitalMarketing #Analytics #B2B #SEO #S\xe2\x80\xa6',b'2018-12-19',b'9',"b'Hyderabad, India'",b'14',b'140',b'MasterBigData',b'#BigData'
b'Gagne and Associates',b'RT @Twitshopping3: Digital #Door #Lock_IC #Card Sensor Battery #Drawer_Lock Hidden Intelligent Induction Smart Homekit\nBuy now\nUS $10.68\nht\xe2\x80\xa6',b'2018-12-19',b'9',"b'Ottawa, Ontario'",b'19',b'140',b'MasterBigData',b'#BigData'
b'CryptoNews',b'#eos #price #downtrend should end soon as #dapp #festa #kicks off \n#instanews #airdrop #xrp #altcoins #fintech #AI\xe2\x80\xa6 https://t.co/odirWuabbd',b'2018-12-19',b'9',b'worldwide',b'18',b'139',b'MasterBigData',b'#BigData'
b'Porphyrio',"b'RT @biosystkuleuven: @KrfMertens, former #PhD at the Department of Biosystems, now CEO of @Porphyriodotcom , explains about #BigData in \xf0\x9f\x90\x93\xf0\x9f\x90\x93\xe2\x80\xa6'",b'2018-12-19',b'9',"b'Leuven, Belgium'",b'20',b'139',b'MasterBigData',b'#BigData'
b'L\xc3\xaddia Campos',b'RT @CWUniversity: Obtenga un certificado de competencias en #BigData o #Ciberseguridad sin necesidad de examen https://t.co/H1mPPFEgD0',b'2018-12-19',b'9',"b'A Coru\xc3\xb1a, Espa\xc3\xb1a'",b'16',b'134',b'MasterBigData',b'#BigData'
b'Ikon Photography',b'RT @AngelHealthTech: The magic of #ContentMarketing #Infographic\n\n@StartGrowthHack #GrowthHacking #DigitalMarketing #Analytics #B2B #SEO #S\xe2\x80\xa6',b'2018-12-19',b'9',b'Manchester UK',b'14',b'140',b'MasterBigData',b'#BigData'
b'Vertical Leap',b'Clear and simple definitions of the 4 types of #Bigdata analytics with examples of each \n\nvia @TheDrum\n\nhttps://t.co/hXoLh12mKx',b'2018-12-19',b'9',b'Portsmouth & London UK',b'18',b'127',b'MasterBigData',b'#BigData'
b'Sean Gardner',"b'Around the \xf0\x9f\x8c\x8d, corruption is a big problem, affecting institutions and countries. Do artificial intelligence and dat\xe2\x80\xa6 https://t.co/mYGagfE4dD'",b'2018-12-19',b'9',"b'Seattle, Zagreb, or 30K feet'",b'18',b'140',b'MasterBigData',b'#BigData'
b'Humans Of Analytics',"b'RT @positium: Have you read the interesting presentations from the Global Forum of Tourism Statistics in Cusco, Peru? Find out how tourism\xe2\x80\xa6'",b'2018-12-19',b'9',b'World',b'22',b'139',b'MasterBigData',b'#BigData'
b'Siddhartha',b'RT @rbukralia: 6 Step Plan to Starting Your Data Science Career https://t.co/YwAl7PmPrD #AI #ML #MachineLearning #DeepLearning #DataScience\xe2\x80\xa6',b'2018-12-19',b'9',b'None',b'17',b'140',b'MasterBigData',b'#BigData'
